customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_combined_score,segment
C04419,2024-05-10,1,11680.83,235,3,3,1,331,Potential Loyalists
C03230,2024-05-10,1,9526.92,235,3,3,1,331,Potential Loyalists
C00300,2024-05-10,1,80427.10,235,3,3,2,332,Potential Loyalists
C04225,2024-05-10,2,35965.69,235,3,3,2,332,Potential Loyalists
C04234,2024-05-10,4,691784.18,235,3,4,4,344,Loyal Customers
C04596,2024-05-09,1,17475.56,236,3,3,2,332,Potential Loyalists
C00011,2024-05-09,1,66155.80,236,3,3,2,332,Potential Loyalists
C02286,2024-05-09,8,388510.75,236,3,4,4,344,Loyal Customers
C03818,2024-05-09,1,17127.97,236,3,3,2,332,Potential Loyalists
C03220,2024-05-09,3,133858.86,236,3,4,3,343,Loyal Customers
C02341,2024-05-09,1,717.62,236,3,3,1,331,Potential Loyalists
C00572,2024-05-08,3,570157.18,237,3,4,4,344,Loyal Customers
C01846,2024-05-08,1,7143.60,237,3,3,1,331,Potential Loyalists
C00838,2024-05-08,2,98264.09,237,3,3,3,333,Loyal Customers
C00922,2024-05-07,2,343399.25,238,3,3,4,334,Loyal Customers
C04873,2024-05-07,1,16231.66,238,3,3,2,332,Potential Loyalists
C02123,2024-05-07,1,199668.02,238,3,3,3,333,Loyal Customers
C04247,2024-05-07,1,5255.02,238,3,3,1,331,Potential Loyalists
C00479,2024-05-06,1,11489.52,239,3,3,1,331,Potential Loyalists
C00045,2024-05-06,4,323102.06,239,3,4,4,344,Loyal Customers
C00872,2024-05-06,1,151601.73,239,3,3,3,333,Loyal Customers
C01793,2024-05-06,1,1631.03,239,3,3,1,331,Potential Loyalists
C02398,2024-05-05,2,361236.76,240,3,3,4,334,Loyal Customers
C02880,2024-05-05,1,1356.17,240,3,3,1,331,Potential Loyalists
C02947,2024-05-05,1,638826.90,240,3,3,4,334,Loyal Customers
C00087,2024-05-05,1,94945.90,240,3,3,3,333,Loyal Customers
C04254,2024-05-05,2,59812.15,240,3,3,2,332,Potential Loyalists
C02958,2024-05-05,1,752200.66,240,3,3,4,334,Loyal Customers
C03469,2024-05-04,1,6943.70,241,3,3,1,331,Potential Loyalists
C04955,2024-05-04,1,447.53,241,3,3,1,331,Potential Loyalists
C04064,2024-05-03,1,28871.80,242,3,3,2,332,Potential Loyalists
C02518,2024-05-03,1,9781.63,242,3,3,1,331,Potential Loyalists
C01865,2024-05-03,2,13376.80,242,3,3,1,331,Potential Loyalists
C00062,2024-05-02,2,21384.90,243,3,3,2,332,Potential Loyalists
C01212,2024-05-02,2,232741.03,243,3,3,3,333,Loyal Customers
C02996,2024-05-02,1,53936.94,243,3,3,2,332,Potential Loyalists
C02794,2024-05-02,2,25593.55,243,3,3,2,332,Potential Loyalists
C04812,2024-05-02,5,916602.99,243,3,4,4,344,Loyal Customers
C02111,2024-05-01,1,11479.59,244,3,3,1,331,Potential Loyalists
C03811,2024-05-01,4,546874.94,244,3,4,4,344,Loyal Customers
C00633,2024-05-01,1,5852.56,244,3,3,1,331,Potential Loyalists
C02626,2024-05-01,1,10941.31,244,3,3,1,331,Potential Loyalists
C02822,2024-05-01,2,32285.13,244,3,3,2,332,Potential Loyalists
C00191,2024-05-01,2,277591.50,244,3,3,3,333,Loyal Customers
C01941,2024-04-30,4,494170.24,245,3,4,4,344,Loyal Customers
C03468,2024-04-30,1,847093.24,245,3,3,4,334,Loyal Customers
C03575,2024-04-30,1,100835.72,245,3,3,3,333,Loyal Customers
C01806,2024-04-30,1,4421.74,245,3,3,1,331,Potential Loyalists
C01443,2024-04-30,1,8169.82,245,3,3,1,331,Potential Loyalists
C03661,2024-04-30,1,424286.97,245,3,3,4,334,Loyal Customers
C01598,2024-04-28,3,204025.73,247,3,4,3,343,Loyal Customers
C04836,2024-04-28,1,24074.26,247,3,3,2,332,Potential Loyalists
C03603,2024-04-28,6,1345688.91,247,3,4,5,345,Loyal Customers
C00266,2024-04-28,1,9863.62,247,3,3,1,331,Potential Loyalists
C03141,2024-04-27,2,149894.52,248,3,3,3,333,Loyal Customers
C02210,2024-04-27,1,6365.82,248,3,3,1,331,Potential Loyalists
C02552,2024-04-27,3,36528.84,248,3,4,2,342,Others
C02441,2024-04-26,2,86739.17,249,3,3,2,332,Potential Loyalists
C02785,2024-04-26,4,102189.95,249,3,4,3,343,Loyal Customers
C00515,2024-04-25,4,396956.86,250,3,4,4,344,Loyal Customers
C04236,2024-04-25,3,120217.22,250,3,4,3,343,Loyal Customers
C01661,2024-04-25,1,15775.70,250,3,3,2,332,Potential Loyalists
C00764,2024-04-24,3,163603.82,251,3,4,3,343,Loyal Customers
C04018,2024-04-24,1,76991.84,251,3,3,2,332,Potential Loyalists
C03322,2024-04-24,4,360872.55,251,3,4,4,344,Loyal Customers
C01929,2024-04-23,9,565731.14,252,3,4,4,344,Loyal Customers
C04231,2024-04-23,1,3937.76,252,3,3,1,331,Potential Loyalists
C00155,2024-04-23,1,13101.83,252,3,3,1,331,Potential Loyalists
C01006,2024-04-23,5,284284.88,252,3,4,3,343,Loyal Customers
C02521,2024-04-23,8,243750.67,252,3,4,3,343,Loyal Customers
C00568,2024-04-23,1,55008.39,252,3,3,2,332,Potential Loyalists
C00934,2024-04-23,2,263006.27,252,3,3,3,333,Loyal Customers
C00859,2024-04-22,3,62263.38,253,3,4,2,342,Others
C00561,2024-04-22,4,217256.08,253,3,4,3,343,Loyal Customers
C00298,2024-04-22,1,15298.06,253,3,3,2,332,Potential Loyalists
C04410,2024-04-21,1,129558.05,254,3,3,3,333,Loyal Customers
C00328,2024-04-21,4,966030.67,254,3,4,4,344,Loyal Customers
C04858,2024-04-21,5,50480.17,254,3,4,2,342,Others
C02830,2024-04-20,1,37971.42,255,3,3,2,332,Potential Loyalists
C04162,2024-04-20,1,169820.70,255,3,3,3,333,Loyal Customers
C03650,2024-04-20,1,9618.39,255,3,3,1,331,Potential Loyalists
C03324,2024-04-20,1,8297.29,255,3,3,1,331,Potential Loyalists
C00535,2024-04-20,6,598170.66,255,3,4,4,344,Loyal Customers
C01484,2024-04-20,3,1058801.76,255,3,4,4,344,Loyal Customers
C02752,2024-04-19,5,362449.79,256,3,4,4,344,Loyal Customers
C01608,2024-04-19,1,75457.49,256,3,3,2,332,Potential Loyalists
C04004,2024-04-18,7,849695.62,257,3,4,4,344,Loyal Customers
C02675,2024-04-18,1,3014.62,257,3,3,1,331,Potential Loyalists
C04363,2024-04-18,1,39769.55,257,3,3,2,332,Potential Loyalists
C03229,2024-04-18,3,379169.09,257,3,4,4,344,Loyal Customers
C00500,2024-04-17,1,4214.11,258,3,3,1,331,Potential Loyalists
C01967,2024-04-17,1,5217.98,258,3,3,1,331,Potential Loyalists
C01138,2024-04-16,6,891810.35,259,3,4,4,344,Loyal Customers
C01681,2024-04-16,2,257810.05,259,3,3,3,333,Loyal Customers
C00436,2024-04-16,1,10945.53,259,3,3,1,331,Potential Loyalists
C04723,2024-04-16,4,118852.20,259,3,4,3,343,Loyal Customers
C02167,2024-04-16,1,159732.66,259,3,3,3,333,Loyal Customers
C04532,2024-04-16,1,17375.97,259,3,3,2,332,Potential Loyalists
C01176,2024-04-15,1,113969.57,260,3,3,3,333,Loyal Customers
C02723,2024-04-15,1,20864.36,260,3,3,2,332,Potential Loyalists
C03988,2024-04-15,1,10626.86,260,3,3,1,331,Potential Loyalists
C04869,2024-04-15,1,261814.41,260,3,3,3,333,Loyal Customers
C04325,2024-04-15,1,262815.63,260,3,3,3,333,Loyal Customers
C04267,2024-04-15,2,16164.03,260,3,3,2,332,Potential Loyalists
C04300,2024-04-14,4,1174899.33,261,3,4,4,344,Loyal Customers
C04089,2024-04-14,6,114202.29,261,3,4,3,343,Loyal Customers
C03592,2024-04-14,1,1312.55,261,3,3,1,331,Potential Loyalists
C04768,2024-04-14,1,111826.03,261,3,3,3,333,Loyal Customers
C02715,2024-04-13,1,221.75,262,3,3,1,331,Potential Loyalists
C04518,2024-04-13,1,79098.44,262,3,3,2,332,Potential Loyalists
C01585,2024-04-13,1,24349.16,262,3,3,2,332,Potential Loyalists
C01241,2024-04-12,1,5850.80,263,3,3,1,331,Potential Loyalists
C00719,2024-04-12,1,57092.91,263,3,3,2,332,Potential Loyalists
C00346,2024-04-12,1,312880.18,263,3,3,4,334,Loyal Customers
C02366,2024-04-12,7,945631.26,263,3,4,4,344,Loyal Customers
C04504,2024-04-12,1,79112.77,263,3,3,2,332,Potential Loyalists
C03961,2024-04-11,1,9442.63,264,3,3,1,331,Potential Loyalists
C02177,2024-04-11,3,130165.85,264,3,4,3,343,Loyal Customers
C02070,2024-04-11,8,1067186.43,264,3,4,4,344,Loyal Customers
C03202,2024-04-11,1,25654.33,264,3,3,2,332,Potential Loyalists
C02945,2024-04-11,1,7804.87,264,3,3,1,331,Potential Loyalists
C02186,2024-04-11,1,43915.47,264,3,3,2,332,Potential Loyalists
C01058,2024-04-11,1,47189.73,264,3,3,2,332,Potential Loyalists
C03292,2024-04-10,1,54259.81,265,3,3,2,332,Potential Loyalists
C03302,2024-04-10,1,20478.10,265,3,3,2,332,Potential Loyalists
C01079,2024-04-10,4,916382.79,265,3,4,4,344,Loyal Customers
C01101,2024-04-10,3,252464.77,265,3,4,3,343,Loyal Customers
C00124,2024-04-10,1,82963.44,265,3,3,2,332,Potential Loyalists
C04297,2024-04-10,2,41037.19,265,3,3,2,332,Potential Loyalists
C03197,2024-04-10,1,750260.78,265,3,3,4,334,Loyal Customers
C03139,2024-04-09,1,12499.55,266,3,3,1,331,Potential Loyalists
C01742,2024-04-09,7,987745.20,266,3,4,4,344,Loyal Customers
C00431,2024-04-09,2,279482.00,266,3,3,3,333,Loyal Customers
C02000,2024-04-09,6,1192901.00,266,3,4,4,344,Loyal Customers
C02871,2024-04-08,1,9466.40,267,3,3,1,331,Potential Loyalists
C03851,2024-04-08,1,95346.25,267,3,3,3,333,Loyal Customers
C02655,2024-04-07,1,111386.59,268,3,3,3,333,Loyal Customers
C02634,2024-04-07,2,396119.26,268,3,3,4,334,Loyal Customers
C02240,2024-04-07,5,1169115.11,268,3,4,4,344,Loyal Customers
C01541,2024-04-07,1,4715.67,268,3,3,1,331,Potential Loyalists
C03343,2024-04-06,4,562445.42,269,3,4,4,344,Loyal Customers
C03569,2024-04-06,1,64365.45,269,3,3,2,332,Potential Loyalists
C02021,2024-04-06,1,27813.15,269,3,3,2,332,Potential Loyalists
C00054,2024-04-04,1,288226.62,271,3,3,3,333,Loyal Customers
C03790,2024-04-04,2,16133.81,271,3,3,2,332,Potential Loyalists
C00339,2024-04-03,1,37641.99,272,3,3,2,332,Potential Loyalists
C02767,2024-04-03,4,325959.24,272,3,4,4,344,Loyal Customers
C04818,2024-04-03,3,137440.11,272,3,4,3,343,Loyal Customers
C01548,2024-04-02,1,224545.41,273,3,3,3,333,Loyal Customers
C04628,2024-04-02,3,661100.48,273,3,4,4,344,Loyal Customers
C02943,2024-04-02,1,186389.80,273,3,3,3,333,Loyal Customers
C03138,2024-04-02,4,425213.40,273,3,4,4,344,Loyal Customers
C02654,2024-04-02,1,19934.87,273,3,3,2,332,Potential Loyalists
C02071,2024-04-02,1,3840.72,273,3,3,1,331,Potential Loyalists
C04088,2024-04-02,1,11791.83,273,3,3,1,331,Potential Loyalists
C04732,2024-04-01,2,92913.54,274,3,3,3,333,Loyal Customers
C02901,2024-04-01,1,2264.11,274,3,3,1,331,Potential Loyalists
C01368,2024-04-01,5,1381194.87,274,3,4,5,345,Loyal Customers
C02863,2024-04-01,1,4854.15,274,3,3,1,331,Potential Loyalists
C03550,2024-04-01,9,915344.83,274,3,4,4,344,Loyal Customers
C04543,2024-03-31,4,1151850.75,275,3,4,4,344,Loyal Customers
C00451,2024-03-31,1,21137.23,275,3,3,2,332,Potential Loyalists
C03040,2024-03-31,4,15963.42,275,3,4,2,342,Others
C04042,2024-03-31,1,5234.55,275,3,3,1,331,Potential Loyalists
C03748,2024-03-31,3,40508.70,275,3,4,2,342,Others
C00330,2024-03-30,1,275425.58,276,3,3,3,333,Loyal Customers
C01511,2024-03-30,1,82051.79,276,3,3,2,332,Potential Loyalists
C01503,2024-03-30,1,8413.12,276,3,3,1,331,Potential Loyalists
C01882,2024-03-30,1,67617.70,276,3,3,2,332,Potential Loyalists
C02337,2024-03-30,2,273940.81,276,3,3,3,333,Loyal Customers
C00724,2024-03-29,1,31990.02,277,3,3,2,332,Potential Loyalists
C00136,2024-03-29,1,10092.78,277,3,3,1,331,Potential Loyalists
C02376,2024-03-29,4,273064.03,277,3,4,3,343,Loyal Customers
C03517,2024-03-29,4,88526.87,277,3,4,2,342,Others
C01823,2024-03-29,8,1600249.53,277,3,4,5,345,Loyal Customers
C04668,2024-03-29,1,66815.52,277,3,3,2,332,Potential Loyalists
C02176,2024-03-28,4,212578.66,278,3,4,3,343,Loyal Customers
C02391,2024-03-28,1,8580.63,278,3,3,1,331,Potential Loyalists
C02977,2024-03-28,2,138665.33,278,3,3,3,333,Loyal Customers
C00943,2024-03-27,7,1386064.40,279,3,4,5,345,Loyal Customers
C01753,2024-03-27,4,538802.50,279,3,4,4,344,Loyal Customers
C04360,2024-03-27,5,1183111.94,279,3,4,4,344,Loyal Customers
C02769,2024-03-27,1,8832.48,279,3,3,1,331,Potential Loyalists
C02415,2024-03-26,1,7408.25,280,3,3,1,331,Potential Loyalists
C04217,2024-03-25,1,425544.27,281,3,3,4,334,Loyal Customers
C04109,2024-03-25,10,153220.83,281,3,4,3,343,Loyal Customers
C01572,2024-03-25,4,2264060.23,281,3,4,5,345,Loyal Customers
C04416,2024-03-24,1,6057.12,282,3,3,1,331,Potential Loyalists
C02866,2024-03-24,1,2512.65,282,3,3,1,331,Potential Loyalists
C04556,2024-03-24,4,290352.70,282,3,4,3,343,Loyal Customers
C03845,2024-03-23,2,159698.56,283,3,3,3,333,Loyal Customers
C01036,2024-03-23,2,230738.29,283,3,3,3,333,Loyal Customers
C00526,2024-03-23,1,91152.98,283,3,3,3,333,Loyal Customers
C00486,2024-03-23,2,26775.23,283,3,3,2,332,Potential Loyalists
C01895,2024-03-22,1,95613.97,284,3,3,3,333,Loyal Customers
C04834,2024-03-22,2,854767.00,284,3,3,4,334,Loyal Customers
C00375,2024-03-22,1,144081.25,284,3,3,3,333,Loyal Customers
C03874,2024-03-20,1,271083.11,286,3,3,3,333,Loyal Customers
C04106,2024-03-20,1,11593.36,286,3,3,1,331,Potential Loyalists
C00983,2024-03-20,1,244445.60,286,3,3,3,333,Loyal Customers
C02251,2024-03-20,1,110891.65,286,3,3,3,333,Loyal Customers
C03577,2024-03-20,3,1004318.76,286,3,4,4,344,Loyal Customers
C03073,2024-03-20,1,455.77,286,3,3,1,331,Potential Loyalists
C03870,2024-03-20,1,148759.28,286,3,3,3,333,Loyal Customers
C00083,2024-03-20,1,60863.62,286,3,3,2,332,Potential Loyalists
C00128,2024-03-19,1,400527.09,287,3,3,4,334,Loyal Customers
C03020,2024-03-19,1,65161.33,287,3,3,2,332,Potential Loyalists
C02525,2024-03-19,1,81265.51,287,3,3,2,332,Potential Loyalists
C04588,2024-03-19,1,10247.05,287,3,3,1,331,Potential Loyalists
C04651,2024-03-18,3,250013.55,288,3,4,3,343,Loyal Customers
C03533,2024-03-18,6,141614.55,288,3,4,3,343,Loyal Customers
C02022,2024-03-18,4,483159.74,288,3,4,4,344,Loyal Customers
C00368,2024-03-17,1,12454.11,289,3,3,1,331,Potential Loyalists
C01223,2024-03-17,2,111104.99,289,3,3,3,333,Loyal Customers
C01800,2024-03-17,1,9395.25,289,3,3,1,331,Potential Loyalists
C00517,2024-03-17,1,71029.01,289,3,3,2,332,Potential Loyalists
C01315,2024-03-17,1,95184.97,289,3,3,3,333,Loyal Customers
C03812,2024-03-17,2,105390.03,289,3,3,3,333,Loyal Customers
C03026,2024-03-17,1,148649.90,289,3,3,3,333,Loyal Customers
C00411,2024-03-17,2,54420.52,289,3,3,2,332,Potential Loyalists
C04684,2024-03-17,1,125106.63,289,3,3,3,333,Loyal Customers
C00512,2024-03-16,1,70437.52,290,3,3,2,332,Potential Loyalists
C01471,2024-03-15,6,805612.07,291,3,4,4,344,Loyal Customers
C03444,2024-03-15,3,133209.74,291,3,4,3,343,Loyal Customers
C04680,2024-03-14,3,165779.43,292,3,4,3,343,Loyal Customers
C04411,2024-03-14,1,212003.04,292,3,3,3,333,Loyal Customers
C00287,2024-03-14,5,509441.05,292,3,4,4,344,Loyal Customers
C03627,2024-03-14,1,136732.42,292,3,3,3,333,Loyal Customers
C04202,2024-03-14,12,1882397.20,292,3,5,5,355,Loyal Customers
C03901,2024-03-14,2,224955.54,292,3,3,3,333,Loyal Customers
C04371,2024-03-13,1,5259.09,293,3,3,1,331,Potential Loyalists
C03104,2024-03-13,1,126354.88,293,3,3,3,333,Loyal Customers
C02236,2024-03-13,10,798637.79,293,3,4,4,344,Loyal Customers
C04535,2024-03-12,3,268648.78,294,2,4,3,243,At Risk
C03610,2024-03-12,1,24587.81,294,2,3,2,232,Need Attention
C03088,2024-03-12,3,1143531.87,294,2,3,4,234,At Risk
C03111,2024-03-12,1,255250.35,294,2,3,3,233,Need Attention
C02188,2024-03-11,1,94426.64,295,2,3,3,233,Need Attention
C01757,2024-03-11,1,10226.37,295,2,3,1,231,Others
C03885,2024-03-11,1,175821.96,295,2,3,3,233,Need Attention
C02452,2024-03-11,2,213533.87,295,2,3,3,233,Need Attention
C00211,2024-03-10,1,35168.69,296,2,3,2,232,Need Attention
C03168,2024-03-09,1,65122.12,297,2,3,2,232,Need Attention
C01799,2024-03-09,1,310154.95,297,2,3,3,233,Need Attention
C01298,2024-03-09,2,112555.99,297,2,3,3,233,Need Attention
C03645,2024-03-08,3,797354.60,298,2,3,4,234,At Risk
C03534,2024-03-08,5,31519.75,298,2,4,2,242,At Risk
C04390,2024-03-08,1,589395.11,298,2,3,4,234,At Risk
C04038,2024-03-08,1,246394.93,298,2,3,3,233,Need Attention
C04043,2024-03-07,1,26707.54,299,2,3,2,232,Need Attention
C02807,2024-03-07,3,270887.82,299,2,3,3,233,Need Attention
C00687,2024-03-07,1,147730.55,299,2,3,3,233,Need Attention
C02339,2024-03-07,1,133148.57,299,2,3,3,233,Need Attention
C02231,2024-03-06,2,142287.80,300,2,3,3,233,Need Attention
C02774,2024-03-06,4,392054.96,300,2,4,4,244,At Risk
C01422,2024-03-06,2,94493.55,300,2,3,3,233,Need Attention
C01273,2024-03-06,4,395477.06,300,2,4,4,244,At Risk
C01128,2024-03-06,2,146447.31,300,2,3,3,233,Need Attention
C01383,2024-03-06,1,244790.89,300,2,3,3,233,Need Attention
C00599,2024-03-05,2,26479.19,301,2,3,2,232,Need Attention
C01448,2024-03-05,1,3305.94,301,2,3,1,231,Others
C01411,2024-03-05,1,148911.14,301,2,3,3,233,Need Attention
C02197,2024-03-05,1,93275.04,301,2,3,3,233,Need Attention
C01669,2024-03-05,3,15199.89,301,2,3,2,232,Need Attention
C02803,2024-03-04,1,18564.07,302,2,3,2,232,Need Attention
C00106,2024-03-04,2,28060.93,302,2,3,2,232,Need Attention
C02322,2024-03-04,3,7643.60,302,2,3,1,231,Others
C03464,2024-03-04,1,103284.52,302,2,3,3,233,Need Attention
C04270,2024-03-04,1,328308.81,302,2,3,4,234,At Risk
C02999,2024-03-04,9,1602747.55,302,2,4,5,245,At Risk
C03008,2024-03-04,1,7203.49,302,2,3,1,231,Others
C00089,2024-03-04,6,372720.96,302,2,4,4,244,At Risk
C03867,2024-03-03,1,74819.71,303,2,3,2,232,Need Attention
C04063,2024-03-03,3,214190.01,303,2,3,3,233,Need Attention
C04906,2024-03-03,2,893541.68,303,2,3,4,234,At Risk
C04649,2024-03-03,6,627377.48,303,2,4,4,244,At Risk
C04021,2024-03-03,1,582551.01,303,2,3,4,234,At Risk
C04856,2024-03-03,4,572440.23,303,2,4,4,244,At Risk
C00075,2024-03-03,1,787887.05,303,2,3,4,234,At Risk
C03221,2024-03-03,3,442319.20,303,2,3,4,234,At Risk
C03012,2024-03-02,4,38404.57,304,2,4,2,242,At Risk
C01196,2024-03-02,1,12719.05,304,2,3,1,231,Others
C00361,2024-03-02,1,9665.71,304,2,3,1,231,Others
C03363,2024-03-02,2,107834.01,304,2,3,3,233,Need Attention
C04577,2024-02-29,1,9898.17,306,2,3,1,231,Others
C00583,2024-02-29,1,353105.95,306,2,3,4,234,At Risk
C03273,2024-02-29,1,5256.40,306,2,3,1,231,Others
C03119,2024-02-29,3,33435.72,306,2,3,2,232,Need Attention
C03922,2024-02-29,1,129876.06,306,2,3,3,233,Need Attention
C00149,2024-02-29,1,276676.73,306,2,3,3,233,Need Attention
C01187,2024-02-28,4,268483.43,307,2,4,3,243,At Risk
C00867,2024-02-28,1,16709.38,307,2,3,2,232,Need Attention
C04637,2024-02-28,4,774568.88,307,2,4,4,244,At Risk
C02666,2024-02-28,1,4419.96,307,2,3,1,231,Others
C01611,2024-02-28,1,3148.61,307,2,3,1,231,Others
C02691,2024-02-28,1,127339.88,307,2,3,3,233,Need Attention
C03951,2024-02-27,1,4592.67,308,2,3,1,231,Others
C02882,2024-02-27,1,26998.83,308,2,3,2,232,Need Attention
C04307,2024-02-27,1,69820.67,308,2,3,2,232,Need Attention
C00554,2024-02-27,1,12219.80,308,2,3,1,231,Others
C01075,2024-02-26,1,37700.78,309,2,3,2,232,Need Attention
C03966,2024-02-25,1,72788.43,310,2,3,2,232,Need Attention
C04115,2024-02-25,1,2718.39,310,2,3,1,231,Others
C04228,2024-02-25,1,10665.49,310,2,3,1,231,Others
C00412,2024-02-25,1,8474.50,310,2,3,1,231,Others
C04986,2024-02-24,5,308250.28,311,2,4,3,243,At Risk
C03804,2024-02-24,1,2429.46,311,2,3,1,231,Others
C02763,2024-02-23,2,32342.16,312,2,3,2,232,Need Attention
C02403,2024-02-23,1,15775.63,312,2,3,2,232,Need Attention
C00056,2024-02-23,4,819562.22,312,2,4,4,244,At Risk
C03507,2024-02-23,1,104798.16,312,2,3,3,233,Need Attention
C00884,2024-02-23,1,156693.11,312,2,3,3,233,Need Attention
C04268,2024-02-23,1,55019.21,312,2,3,2,232,Need Attention
C00356,2024-02-22,1,389636.94,313,2,3,4,234,At Risk
C04640,2024-02-22,2,102013.33,313,2,3,3,233,Need Attention
C03656,2024-02-21,1,9548.75,314,2,3,1,231,Others
C01690,2024-02-21,2,231058.02,314,2,3,3,233,Need Attention
C00990,2024-02-21,1,26036.81,314,2,3,2,232,Need Attention
C01795,2024-02-21,1,6161.70,314,2,3,1,231,Others
C01660,2024-02-20,2,159567.62,315,2,3,3,233,Need Attention
C01577,2024-02-20,5,316446.67,315,2,4,4,244,At Risk
C01175,2024-02-20,1,395377.36,315,2,3,4,234,At Risk
C01506,2024-02-20,2,10329.34,315,2,3,1,231,Others
C02430,2024-02-20,1,26044.38,315,2,3,2,232,Need Attention
C01556,2024-02-20,1,193041.73,315,2,3,3,233,Need Attention
C01797,2024-02-20,1,347474.60,315,2,3,4,234,At Risk
C04889,2024-02-19,1,8343.57,316,2,3,1,231,Others
C01963,2024-02-19,2,66419.31,316,2,3,2,232,Need Attention
C04619,2024-02-19,1,804.29,316,2,3,1,231,Others
C04595,2024-02-19,1,2369.11,316,2,3,1,231,Others
C03203,2024-02-18,1,9167.13,317,2,3,1,231,Others
C03562,2024-02-18,1,19289.02,317,2,3,2,232,Need Attention
C00166,2024-02-18,2,26741.46,317,2,3,2,232,Need Attention
C03443,2024-02-18,1,10985.95,317,2,3,1,231,Others
C04607,2024-02-18,1,149300.72,317,2,3,3,233,Need Attention
C01231,2024-02-17,1,29007.76,318,2,3,2,232,Need Attention
C00427,2024-02-17,1,147090.41,318,2,3,3,233,Need Attention
C02128,2024-02-17,3,111670.08,318,2,3,3,233,Need Attention
C03247,2024-02-17,1,44569.37,318,2,3,2,232,Need Attention
C03449,2024-02-16,1,1012539.62,319,2,3,4,234,At Risk
C03693,2024-02-16,1,38764.11,319,2,3,2,232,Need Attention
C04476,2024-02-16,1,98722.59,319,2,3,3,233,Need Attention
C01938,2024-02-15,1,179259.35,320,2,3,3,233,Need Attention
C01510,2024-02-14,1,52774.87,321,2,3,2,232,Need Attention
C00185,2024-02-14,7,518930.22,321,2,4,4,244,At Risk
C00270,2024-02-14,2,62741.93,321,2,3,2,232,Need Attention
C00335,2024-02-14,1,4262.07,321,2,3,1,231,Others
C04653,2024-02-14,1,206198.50,321,2,3,3,233,Need Attention
C04585,2024-02-14,2,141967.66,321,2,3,3,233,Need Attention
C00793,2024-02-14,1,131291.44,321,2,3,3,233,Need Attention
C03359,2024-02-13,3,539965.94,322,2,3,4,234,At Risk
C04105,2024-02-13,1,32309.43,322,2,3,2,232,Need Attention
C04261,2024-02-13,4,403976.96,322,2,4,4,244,At Risk
C00291,2024-02-12,1,2768.04,323,2,3,1,231,Others
C04875,2024-02-12,1,28256.72,323,2,3,2,232,Need Attention
C04805,2024-02-12,2,471755.80,323,2,3,4,234,At Risk
C03217,2024-02-12,4,141084.99,323,2,4,3,243,At Risk
C03277,2024-02-11,1,261573.19,324,2,3,3,233,Need Attention
C03879,2024-02-11,1,336571.30,324,2,3,4,234,At Risk
C00204,2024-02-11,1,3402.74,324,2,3,1,231,Others
C03482,2024-02-11,1,16863.05,324,2,3,2,232,Need Attention
C04661,2024-02-11,3,72952.82,324,2,3,2,232,Need Attention
C00007,2024-02-11,1,7842.43,324,2,3,1,231,Others
C03053,2024-02-10,1,13914.08,325,2,3,2,232,Need Attention
C02980,2024-02-10,1,15119.52,325,2,3,2,232,Need Attention
C00761,2024-02-10,2,364262.67,325,2,3,4,234,At Risk
C00032,2024-02-10,4,31731.08,325,2,4,2,242,At Risk
C04328,2024-02-10,1,13028.17,325,2,3,1,231,Others
